CaseID,ActivityID,CompleteTimestamp
4314099,121,3/23/2012 18:49
4314099,127,3/23/2012 18:51
4314099,132,3/23/2012 18:51
4314099,136,3/23/2012 18:51
4314099,134,3/23/2012 18:51
4314099,143,3/23/2012 18:51
4314099,145,4/4/2012 8:00
4315761,23,12/21/2011 9:00
4315761,24,12/23/2011 0:03
4315761,25,12/23/2011 0:03
4315761,26,12/23/2011 0:03
4315761,27,12/23/2011 0:08
4315761,167,12/23/2011 0:09
4315761,179,12/23/2011 0:09
4315761,180,12/23/2011 0:09
4315761,181,12/23/2011 0:09
4315761,184,12/23/2011 0:10
4315761,185,12/23/2011 0:10
4315761,28,12/23/2011 9:00
4315761,36,12/23/2011 9:00
4315761,188,2/18/2012 2:20
4315761,35,2/18/2012 2:20
4315761,38,2/18/2012 2:20
4315761,49,2/18/2012 2:20
4315761,47,2/18/2012 2:20
4315761,48,2/18/2012 2:20
4315761,53,2/18/2012 2:20
4315761,282,2/18/2012 2:20
4315761,63,2/18/2012 2:20
4315761,66,2/18/2012 2:20
4315761,75,2/18/2012 2:20
4315761,73,2/18/2012 2:20
4315761,74,2/18/2012 2:21
4315761,78,2/18/2012 2:21
4315761,278,2/18/2012 2:21
4315761,83,2/18/2012 2:21
4315761,84,2/18/2012 2:21
4315761,85,2/18/2012 2:21
4315761,94,2/18/2012 2:21
4315761,96,2/18/2012 2:21
4315761,95,2/18/2012 2:21
4315761,100,2/18/2012 2:21
4315761,109,2/18/2012 2:21
4315761,283,2/18/2012 2:21
4315761,108,2/21/2012 9:00
4315761,290,3/2/2012 20:03
4315761,292,3/2/2012 20:03
4315761,294,3/2/2012 20:09
4315761,296,3/5/2012 9:00
4315761,288,3/7/2012 9:00
4315761,286,3/8/2012 9:00
4315761,116,5/22/2012 8:00
4315761,299,5/24/2012 23:54
4315761,30,5/24/2012 23:55
4315761,31,5/24/2012 23:55
4315761,311,5/25/2012 19:45
4315761,317,5/25/2012 19:45
4315761,113,5/25/2012 19:45
4315761,117,5/25/2012 19:45
4315761,127,5/25/2012 19:45
4315761,134,5/25/2012 19:45
4315761,143,5/25/2012 19:46
4315761,132,5/25/2012 19:46
4315761,136,5/29/2012 8:00
4315761,145,5/30/2012 8:00
4317392,23,12/21/2011 9:00
4317392,24,12/23/2011 1:33
4317392,25,12/23/2011 1:33
4317392,26,12/23/2011 1:33
4317392,27,12/23/2011 1:36
4317392,167,12/23/2011 1:36
4317392,179,12/23/2011 1:36
4317392,35,12/23/2011 1:36
4317392,43,12/23/2011 1:36
4317392,36,12/23/2011 9:00
4317392,28,12/23/2011 9:00
4317392,30,1/17/2012 1:45
4317392,31,1/17/2012 1:45
4317392,47,1/17/2012 1:45
4317392,48,1/17/2012 1:45
4317392,53,1/17/2012 1:45
4317392,282,1/17/2012 1:45
4317392,63,1/17/2012 1:45
4317392,66,1/17/2012 1:45
4317392,73,1/17/2012 1:45
4317392,74,1/17/2012 1:45
4317392,78,1/17/2012 1:45
4317392,278,1/17/2012 1:45
4317392,85,1/17/2012 1:45
4317392,84,1/17/2012 1:45
4317392,83,1/17/2012 1:45
4317392,92,1/17/2012 1:45
4317392,317,1/17/2012 1:45
4317392,111,1/17/2012 1:45
4317392,113,1/17/2012 1:45
4317392,114,1/20/2012 0:50
4317392,127,1/20/2012 19:26
4317392,134,1/20/2012 19:26
4317392,143,1/20/2012 19:26
4317392,132,1/20/2012 19:27
4317392,136,1/26/2012 9:00
4317392,121,1/26/2012 9:00
4317392,145,2/1/2012 9:00
4317771,23,12/23/2011 1:24
4317771,24,12/23/2011 1:39
4317771,25,12/23/2011 1:39
4317771,26,12/23/2011 1:39
4317771,27,12/23/2011 1:40
4317771,167,12/23/2011 1:41
4317771,28,12/23/2011 9:00
4317771,179,1/27/2012 20:30
4317771,180,1/27/2012 20:30
4317771,181,1/27/2012 20:30
4317771,184,1/27/2012 20:30
4317771,185,1/27/2012 20:31
4317771,36,1/27/2012 20:31
4317771,35,1/27/2012 20:31
4317771,43,1/27/2012 21:23
4317771,30,1/27/2012 21:23
4317771,31,1/27/2012 21:23
4317771,47,1/27/2012 21:23
4317771,48,1/27/2012 21:23
4317771,53,1/27/2012 21:24
4317771,282,1/27/2012 21:24
4317771,63,1/27/2012 21:24
4317771,66,1/27/2012 21:24
4317771,73,1/27/2012 21:24
4317771,74,1/27/2012 21:24
4317771,78,1/27/2012 21:24
4317771,278,1/27/2012 21:24
4317771,83,1/27/2012 21:24
4317771,84,1/27/2012 21:24
4317771,85,1/27/2012 21:24
4317771,92,1/27/2012 21:25
4317771,317,1/27/2012 21:25
4317771,111,1/27/2012 21:25
4317771,113,1/27/2012 21:25
4317771,114,2/7/2012 20:13
4317771,127,2/8/2012 1:04
4317771,134,2/8/2012 1:04
4317771,143,2/8/2012 1:06
4317771,132,2/8/2012 1:06
4317771,136,2/9/2012 9:00
4317771,121,2/9/2012 9:00
4317771,145,2/15/2012 9:00
4320126,23,12/20/2011 9:00
4320126,24,12/23/2011 17:31
4320126,25,12/23/2011 17:31
4320126,26,12/23/2011 17:31
4320126,27,12/23/2011 17:36
4320126,28,12/23/2011 17:36
4320126,167,12/23/2011 17:36
4320126,179,12/23/2011 17:36
4320126,35,12/23/2011 17:36
4320126,36,12/23/2011 17:36
4320126,43,12/23/2011 17:36
4320126,30,1/13/2012 19:46
4320126,31,1/13/2012 19:46
4320126,47,1/13/2012 19:46
4320126,48,1/13/2012 19:46
4320126,53,1/13/2012 19:48
4320126,282,1/13/2012 19:48
4320126,63,1/13/2012 19:48
4320126,66,1/13/2012 19:48
4320126,73,1/13/2012 19:48
4320126,74,1/13/2012 19:48
4320126,78,1/13/2012 19:48
4320126,278,1/13/2012 19:48
4320126,83,1/13/2012 19:48
4320126,84,1/13/2012 19:48
4320126,85,1/13/2012 19:48
4320126,92,1/13/2012 19:48
4320126,317,1/13/2012 19:48
4320126,111,1/13/2012 19:48
4320126,113,1/13/2012 19:48
4320126,114,1/26/2012 20:58
4320126,127,1/30/2012 19:34
4320126,134,1/30/2012 19:35
4320126,143,1/30/2012 19:35
4320126,132,1/30/2012 19:35
4320126,121,2/2/2012 9:00
4320126,136,2/2/2012 9:00
4320126,145,2/8/2012 9:00
4320987,23,12/21/2011 9:00
4320987,24,12/23/2011 18:27
4320987,25,12/23/2011 18:27
4320987,26,12/23/2011 18:27
4320987,27,12/23/2011 18:30
4320987,28,12/23/2011 18:30
4320987,167,12/23/2011 18:30
4320987,179,12/23/2011 18:30
4320987,35,12/23/2011 18:30
4320987,36,12/23/2011 18:30
4320987,43,12/23/2011 18:30
4320987,30,1/16/2012 20:24
4320987,47,1/16/2012 20:24
4320987,48,1/16/2012 20:24
4320987,53,1/16/2012 20:24
4320987,282,1/16/2012 20:24
4320987,63,1/16/2012 20:24
4320987,66,1/16/2012 20:24
4320987,73,1/16/2012 20:24
4320987,78,1/16/2012 20:24
4320987,74,1/16/2012 20:24
4320987,278,1/16/2012 20:24
4320987,83,1/16/2012 20:24
4320987,84,1/16/2012 20:24
4320987,85,1/16/2012 20:24
4320987,92,1/16/2012 20:24
4320987,317,1/16/2012 20:24
4320987,111,1/16/2012 20:24
4320987,113,1/16/2012 20:24
4320987,114,1/16/2012 21:01
4320987,121,1/17/2012 9:00
4320987,127,1/17/2012 17:44
4320987,136,1/17/2012 17:44
4320987,134,1/17/2012 17:44
4320987,143,1/17/2012 17:44
4320987,145,1/25/2012 9:00
4321601,23,12/19/2011 9:00
4321601,24,12/23/2011 18:51
4321601,25,12/23/2011 18:51
4321601,26,12/23/2011 18:51
4321601,27,12/23/2011 18:57
4321601,28,12/23/2011 18:57
4321601,167,12/23/2011 18:57
4321601,179,12/23/2011 18:57
4321601,36,12/23/2011 18:57
4321601,35,12/23/2011 18:57
4321601,43,12/23/2011 18:57
4321601,30,12/23/2011 19:51
4321601,31,12/23/2011 19:51
4321601,47,12/23/2011 19:51
4321601,48,12/23/2011 19:51
4321601,53,12/23/2011 19:51
4321601,282,12/23/2011 19:51
4321601,63,12/23/2011 19:51
4321601,66,12/23/2011 19:51
4321601,74,12/23/2011 19:51
4321601,73,12/23/2011 19:51
4321601,78,12/23/2011 19:52
4321601,278,12/23/2011 19:52
4321601,84,12/23/2011 19:52
4321601,83,12/23/2011 19:52
4321601,85,12/23/2011 19:52
4321601,92,12/23/2011 19:52
4321601,317,12/23/2011 19:52
4321601,111,12/23/2011 19:52
4321601,113,12/23/2011 19:52
4321601,114,12/23/2011 20:06
4321601,121,12/23/2011 20:06
4321601,127,12/23/2011 20:31
4321601,136,12/23/2011 20:31
4321601,134,12/23/2011 20:31
4321601,132,12/23/2011 20:31
4321601,143,12/23/2011 20:31
4321601,145,1/4/2012 9:00
4322716,23,12/21/2011 9:00
4322716,24,12/23/2011 19:26
4322716,25,12/23/2011 19:26
4322716,26,12/23/2011 19:27
4322716,27,12/23/2011 19:43
4322716,28,12/23/2011 19:43
4322716,167,12/23/2011 19:43
4322716,179,12/23/2011 19:43
4322716,35,12/23/2011 19:43
4322716,36,12/23/2011 19:43
4322716,43,12/23/2011 19:46
4322716,30,2/10/2012 20:41
4322716,31,2/10/2012 20:41
4322716,47,2/10/2012 20:41
4322716,48,2/10/2012 20:41
4322716,53,2/10/2012 20:41
4322716,282,2/10/2012 20:41
4322716,63,2/10/2012 20:41
4322716,66,2/10/2012 20:41
4322716,73,2/10/2012 20:41
4322716,74,2/10/2012 20:41
4322716,78,2/10/2012 20:41
4322716,278,2/10/2012 20:41
4322716,84,2/10/2012 20:41
4322716,83,2/10/2012 20:41
4322716,85,2/10/2012 20:41
4322716,92,2/10/2012 20:41
4322716,317,2/10/2012 20:41
4322716,111,2/10/2012 20:41
4322716,113,2/10/2012 20:41
4322716,114,2/10/2012 20:41
4322716,121,2/13/2012 9:00
4322716,127,2/13/2012 17:53
4322716,134,2/13/2012 17:53
4322716,136,2/13/2012 17:53
4322716,143,2/13/2012 17:53
4322716,132,2/13/2012 17:53
4322716,145,2/22/2012 9:00
4336128,23,12/23/2011 9:00
4336128,24,1/2/2012 20:35
4336128,25,1/2/2012 20:35
4336128,26,1/2/2012 20:35
4336128,27,1/2/2012 20:39
4336128,28,1/2/2012 20:39
4336128,167,1/2/2012 20:39
4336128,179,1/2/2012 20:39
4336128,35,1/2/2012 20:39
4336128,36,1/2/2012 20:39
4336128,43,1/2/2012 20:39
4336128,30,2/9/2012 20:51
4336128,31,2/9/2012 20:51
4336128,47,2/9/2012 20:51
4336128,48,2/9/2012 20:51
4336128,53,2/9/2012 20:51
4336128,282,2/9/2012 20:51
4336128,63,2/9/2012 20:51
4336128,66,2/9/2012 20:51
4336128,73,2/9/2012 20:51
4336128,74,2/9/2012 20:51
4336128,78,2/9/2012 20:51
4336128,278,2/9/2012 20:51
4336128,83,2/9/2012 20:51
4336128,84,2/9/2012 20:51
4336128,85,2/9/2012 20:51
4336128,92,2/9/2012 20:51
4336128,317,2/9/2012 20:51
4336128,111,2/9/2012 20:51
4336128,113,2/9/2012 20:51
4336128,114,2/13/2012 20:21
4336128,121,2/13/2012 20:21
4336128,127,2/13/2012 20:21
4336128,134,2/13/2012 20:21
4336128,136,2/13/2012 20:21
4336128,143,2/13/2012 20:21
4336128,132,2/13/2012 20:21
4336128,145,2/22/2012 9:00
4336913,23,12/23/2011 9:00
4336913,24,1/2/2012 22:49
4336913,25,1/2/2012 22:49
4336913,26,1/2/2012 22:49
4336913,28,1/2/2012 22:52
4336913,27,1/2/2012 22:52
4336913,167,1/2/2012 22:52
4336913,179,1/2/2012 22:52
4336913,35,1/2/2012 22:52
4336913,36,1/2/2012 22:52
4336913,30,1/2/2012 22:53
4336913,43,1/2/2012 22:53
4336913,31,1/2/2012 22:53
4336913,47,2/17/2012 18:20
4336913,48,2/17/2012 18:20
4336913,53,2/17/2012 18:20
4336913,282,2/17/2012 18:20
4336913,63,2/17/2012 18:20
4336913,66,2/17/2012 18:20
4336913,73,2/17/2012 18:20
4336913,74,2/17/2012 18:20
4336913,78,2/17/2012 18:20
4336913,278,2/17/2012 18:20
4336913,83,2/17/2012 18:20
4336913,84,2/17/2012 18:20
4336913,85,2/17/2012 18:20
4336913,92,2/17/2012 18:20
4336913,317,2/17/2012 18:21
4336913,111,2/17/2012 18:21
4336913,113,2/17/2012 18:21
4336913,114,2/17/2012 20:20
4336913,121,2/17/2012 20:20
4336913,127,2/17/2012 20:20
4336913,134,2/17/2012 20:21
4336913,136,2/17/2012 20:21
4336913,145,2/22/2012 9:00
4336913,132,3/6/2012 21:07
4336913,143,3/6/2012 21:07
4337049,23,12/31/2011 9:00
4337049,24,1/2/2012 22:06
4337049,25,1/2/2012 22:06
4337049,26,1/2/2012 22:06
4337049,27,1/2/2012 22:06
4337049,28,1/2/2012 22:06
4337049,167,1/2/2012 22:07
4337049,179,1/2/2012 22:07
4337049,180,1/2/2012 22:07
4337049,181,1/2/2012 22:07
4337049,184,1/2/2012 22:07
4337049,36,1/2/2012 22:07
4337049,35,1/2/2012 22:07
4337049,38,1/2/2012 22:07
4337049,43,1/2/2012 22:07
4337049,47,1/26/2012 19:47
4337049,49,1/26/2012 19:48
4337049,48,1/26/2012 19:48
4337049,53,1/26/2012 19:48
4337049,282,1/26/2012 19:48
4337049,242,1/26/2012 19:48
4337049,244,1/26/2012 19:58
4337049,245,1/30/2012 9:00
4337049,30,3/30/2012 0:47
4337049,247,3/30/2012 0:47
4337049,248,3/30/2012 0:48
4337049,58,3/30/2012 0:48
4337049,59,3/30/2012 0:48
4337049,282,3/30/2012 0:48
4337049,63,3/30/2012 0:48
4337049,66,3/30/2012 0:48
4337049,75,3/30/2012 0:48
4337049,73,3/30/2012 0:48
4337049,74,3/30/2012 0:48
4337049,78,3/30/2012 0:48
4337049,278,3/30/2012 0:48
4337049,83,3/30/2012 0:48
4337049,84,3/30/2012 0:48
4337049,85,3/30/2012 0:48
4337049,94,3/30/2012 0:48
4337049,96,3/30/2012 0:48
4337049,95,3/30/2012 0:48
4337049,100,3/30/2012 0:48
4337049,109,3/30/2012 0:48
4337049,283,3/30/2012 0:48
4337049,292,3/30/2012 22:40
4337049,290,3/30/2012 22:40
4337049,294,3/30/2012 22:44
4337049,108,4/3/2012 8:00
4337049,296,4/10/2012 8:00
4337049,288,4/11/2012 8:00
4337049,286,4/12/2012 8:00
4337049,299,5/31/2012 0:19
4337049,311,5/31/2012 0:19
4337049,317,5/31/2012 0:19
4337049,113,5/31/2012 0:19
4337049,116,6/19/2012 8:00
4337049,134,6/21/2012 18:33
4337049,117,6/21/2012 18:42
4337049,127,6/21/2012 18:42
4337049,134,6/21/2012 18:42
4337049,143,6/21/2012 18:44
4337049,136,6/25/2012 8:00
4337049,136,6/25/2012 8:00
4340127,23,1/3/2012 0:26
4340127,24,1/3/2012 0:31
4340127,25,1/3/2012 0:31
4340127,26,1/3/2012 0:31
4340127,27,1/3/2012 0:34
4340127,167,1/3/2012 0:34
4340127,179,1/3/2012 0:34
4340127,35,1/3/2012 0:34
4340127,30,1/3/2012 0:34
4340127,43,1/3/2012 0:37
4340127,36,1/3/2012 9:00
4340127,28,1/3/2012 9:00
4343199,23,1/2/2012 9:00
4343199,24,1/3/2012 21:16
4343199,25,1/3/2012 21:16
4343199,26,1/3/2012 21:16
4343199,27,1/3/2012 21:19
4343199,28,1/3/2012 21:19
4343199,167,1/3/2012 21:19
4343199,179,1/3/2012 21:19
4343199,36,1/3/2012 21:19
4343199,35,1/3/2012 21:19
4343199,30,1/3/2012 21:19
4343199,31,1/3/2012 21:19
4343199,43,1/3/2012 21:19
4343199,47,1/24/2012 23:18
4343199,48,1/24/2012 23:18
4343199,53,1/24/2012 23:18
4343199,282,1/24/2012 23:18
4343199,63,1/24/2012 23:18
4343199,66,1/24/2012 23:18
4343199,73,1/24/2012 23:18
4343199,74,1/24/2012 23:18
4343199,78,1/24/2012 23:18
4343199,278,1/24/2012 23:18
4343199,279,1/24/2012 23:19
4343199,281,1/24/2012 23:19
4343199,84,1/24/2012 23:19
4343199,83,1/24/2012 23:19
4343199,85,1/24/2012 23:19
4343199,92,1/24/2012 23:19
4343199,317,1/24/2012 23:19
4343199,111,1/24/2012 23:19
4343199,113,1/24/2012 23:19
4343199,114,1/25/2012 0:49
4343199,127,1/30/2012 20:39
4343199,134,1/30/2012 20:39
4343199,143,1/30/2012 20:39
4343199,132,1/30/2012 20:40
4343199,121,2/2/2012 9:00
4343199,136,2/2/2012 9:00
4343199,145,2/8/2012 9:00
4372428,23,12/30/2011 9:00
4372428,24,1/5/2012 21:00
4372428,25,1/5/2012 21:00
4372428,26,1/5/2012 21:00
4372428,28,1/5/2012 21:03
4372428,27,1/5/2012 21:03
4372428,167,1/5/2012 21:03
4372428,179,1/5/2012 21:03
4372428,35,1/5/2012 21:03
4372428,36,1/5/2012 21:03
4372428,43,1/5/2012 21:03
4372428,30,1/20/2012 22:21
4372428,31,1/20/2012 22:21
4372428,47,1/20/2012 22:21
4372428,48,1/20/2012 22:21
4372428,53,1/20/2012 22:21
4372428,282,1/20/2012 22:21
4372428,63,1/20/2012 22:21
4372428,66,1/20/2012 22:21
4372428,73,1/20/2012 22:21
4372428,74,1/20/2012 22:21
4372428,78,1/20/2012 22:21
4372428,278,1/20/2012 22:21
4372428,83,1/20/2012 22:21
4372428,84,1/20/2012 22:21
4372428,85,1/20/2012 22:21
4372428,92,1/20/2012 22:21
4372428,317,1/20/2012 22:21
4372428,111,1/20/2012 22:21
4372428,113,1/20/2012 22:21
4372428,114,1/20/2012 22:27
4372428,127,1/23/2012 20:43
4372428,134,1/23/2012 20:43
4372428,132,1/23/2012 20:44
4372428,143,1/23/2012 20:44
4372428,136,1/26/2012 9:00
4372428,121,1/26/2012 9:00
4372428,145,2/1/2012 9:00
4375473,23,12/30/2011 9:00
4375473,24,1/5/2012 21:26
4375473,25,1/5/2012 21:26
4375473,26,1/5/2012 21:26
4375473,27,1/5/2012 21:28
4375473,28,1/5/2012 21:28
4375473,167,1/5/2012 21:28
4375473,179,1/5/2012 21:28
4375473,36,1/5/2012 21:28
4375473,35,1/5/2012 21:28
4375473,43,1/5/2012 21:28
4375473,30,1/27/2012 1:36
4375473,47,1/27/2012 1:36
4375473,48,1/27/2012 1:37
4375473,53,1/27/2012 1:37
4375473,282,1/27/2012 18:24
4375473,63,1/27/2012 18:24
4375473,66,1/27/2012 18:24
4375473,73,1/27/2012 18:24
4375473,74,1/27/2012 18:25
4375473,78,1/27/2012 18:25
4375473,278,1/27/2012 18:25
4375473,84,1/27/2012 18:25
4375473,83,1/27/2012 18:25
4375473,85,1/27/2012 18:25
4375473,92,1/27/2012 18:25
4375473,317,1/27/2012 18:25
4375473,111,1/27/2012 18:26
4375473,113,1/27/2012 18:26
4375473,114,1/27/2012 18:36
4375473,127,1/30/2012 18:11
4375473,134,1/30/2012 18:16
4375473,143,1/30/2012 18:17
4375473,121,2/2/2012 9:00
4375473,136,2/2/2012 9:00
4375473,145,2/8/2012 9:00
4376052,23,1/3/2012 9:00
4376052,24,1/5/2012 21:49
4376052,25,1/5/2012 21:49
4376052,26,1/5/2012 21:49
4376052,28,1/5/2012 22:09
4376052,27,1/5/2012 22:09
4376052,167,1/5/2012 22:09
4376052,179,1/5/2012 22:09
4376052,35,1/5/2012 22:09
4376052,36,1/5/2012 22:09
4376052,43,1/5/2012 22:10
4376052,30,1/10/2012 0:43
4376052,31,1/10/2012 0:43
4376052,48,1/10/2012 0:44
4376052,47,1/10/2012 0:44
4376052,53,1/10/2012 0:44
4376052,282,1/10/2012 0:44
4376052,63,1/10/2012 0:44
4376052,66,1/10/2012 0:44
4376052,74,1/10/2012 0:44
4376052,73,1/10/2012 0:44
4376052,78,1/10/2012 0:44
4376052,278,1/10/2012 0:44
4376052,85,1/10/2012 0:44
4376052,84,1/10/2012 0:44
4376052,83,1/10/2012 0:44
4376052,92,1/10/2012 0:44
4376052,317,1/10/2012 0:44
4376052,111,1/10/2012 0:44
4376052,113,1/10/2012 0:44
4376052,114,1/10/2012 0:58
4376052,121,1/10/2012 9:00
4376052,127,1/10/2012 18:06
4376052,136,1/10/2012 18:07
4376052,134,1/10/2012 18:07
4376052,143,1/10/2012 18:07
4376052,132,1/10/2012 18:07
4376052,145,1/18/2012 9:00
4393000,23,1/3/2012 9:00
4393000,24,1/9/2012 18:57
4393000,25,1/9/2012 18:57
4393000,26,1/9/2012 18:57
4393000,28,1/9/2012 19:00
4393000,27,1/9/2012 19:00
4393000,167,1/9/2012 19:00
4393000,179,1/9/2012 19:00
4393000,36,1/9/2012 19:00
4393000,35,1/9/2012 19:00
4393000,43,1/9/2012 19:00
4393000,30,2/10/2012 17:02
4393000,31,2/10/2012 17:02
4393000,47,2/10/2012 17:02
4393000,48,2/10/2012 17:02
4393000,53,2/10/2012 17:02
4393000,282,2/10/2012 17:02
4393000,63,2/10/2012 17:02
4393000,66,2/10/2012 17:02
4393000,73,2/10/2012 17:02
4393000,74,2/10/2012 17:02
4393000,78,2/10/2012 17:02
4393000,278,2/10/2012 17:02
4393000,83,2/10/2012 17:02
4393000,84,2/10/2012 17:02
4393000,85,2/10/2012 17:02
4393000,92,2/10/2012 17:02
4393000,317,2/10/2012 17:02
4393000,111,2/10/2012 17:02
4393000,113,2/10/2012 17:02
4393000,114,2/10/2012 17:27
4393000,127,2/13/2012 18:18
4393000,134,2/13/2012 18:18
4393000,132,2/13/2012 18:18
4393000,143,2/13/2012 18:19
4393000,121,2/16/2012 9:00
4393000,136,2/16/2012 9:00
4393000,145,2/22/2012 9:00
4397208,23,1/5/2012 9:00
4397208,24,1/10/2012 1:23
4397208,25,1/10/2012 1:23
4397208,26,1/10/2012 1:23
4397208,27,1/10/2012 1:42
4397208,167,1/10/2012 1:43
4397208,28,1/10/2012 9:00
4397208,36,1/12/2012 9:00
4397208,30,1/27/2012 19:35
4397208,179,1/27/2012 19:35
4397208,35,1/27/2012 19:35
4397208,47,1/27/2012 19:42
4397208,48,1/27/2012 19:43
4397208,53,1/27/2012 19:43
4397208,282,1/27/2012 19:43
4397208,63,1/27/2012 19:43
4397208,66,1/27/2012 19:44
4397208,43,1/27/2012 20:01
4397208,73,1/27/2012 20:01
4397208,74,1/27/2012 20:02
4397208,78,1/27/2012 20:02
4397208,278,1/27/2012 20:02
4397208,84,1/27/2012 20:02
4397208,83,1/27/2012 20:02
4397208,85,1/27/2012 20:02
4397208,92,1/27/2012 20:02
4397208,317,1/27/2012 20:02
4397208,111,1/27/2012 20:02
4397208,113,1/27/2012 20:02
4397208,114,1/27/2012 20:02
4397208,121,2/14/2012 9:00
4397208,127,2/17/2012 18:22
4397208,134,2/17/2012 18:22
4397208,143,2/17/2012 18:22
4397208,136,2/20/2012 9:00
4397208,145,2/22/2012 9:00
4397208,1,4/19/2012 20:14
4457188,23,1/5/2012 9:00
4457188,24,1/12/2012 18:36
4457188,25,1/12/2012 18:36
4457188,26,1/12/2012 18:36
4457188,27,1/12/2012 18:43
4457188,28,1/12/2012 18:43
4457188,167,1/12/2012 18:43
4457188,179,1/12/2012 18:43
4457188,36,1/12/2012 18:43
4457188,35,1/12/2012 18:43
4457188,43,1/12/2012 18:43
4457188,47,1/20/2012 18:53
4457188,48,1/20/2012 18:53
4457188,53,1/20/2012 18:53
4457188,282,1/20/2012 18:53
4457188,63,1/20/2012 18:53
4457188,66,1/20/2012 18:53
4457188,73,1/20/2012 18:53
4457188,74,1/20/2012 18:53
4457188,78,1/20/2012 18:53
4457188,278,1/20/2012 18:53
4457188,83,1/20/2012 18:53
4457188,84,1/20/2012 18:53
4457188,85,1/20/2012 18:53
4457188,92,1/20/2012 18:53
4457188,317,1/20/2012 18:53
4457188,111,1/20/2012 18:53
4457188,113,1/20/2012 18:53
4457188,114,1/20/2012 19:39
4457188,127,1/20/2012 19:39
4457188,134,1/20/2012 19:43
4457188,143,1/20/2012 19:44
4457188,121,1/24/2012 9:00
4457188,136,1/30/2012 9:00
4457188,145,2/1/2012 9:00
4457188,1,3/16/2012 0:13
4457188,21,3/16/2012 0:13
4457188,19,3/16/2012 0:13
4457188,160,3/16/2012 0:14
4457188,164,3/16/2012 0:14
4472713,23,1/10/2012 9:00
4472713,24,1/16/2012 18:54
4472713,25,1/16/2012 18:54
4472713,26,1/16/2012 18:54
4472713,28,1/16/2012 18:59
4472713,27,1/16/2012 18:59
4472713,167,1/16/2012 19:00
4472713,179,1/16/2012 19:00
4472713,35,1/16/2012 19:00
4472713,36,1/16/2012 19:00
4472713,210,3/2/2012 9:00
4472713,202,3/5/2012 18:34
4472713,205,3/5/2012 18:34
4472713,207,3/5/2012 18:34
4472713,208,3/5/2012 18:34
4472713,220,3/5/2012 18:35
4472713,218,3/5/2012 18:35
4472713,189,3/19/2012 19:27
4472713,192,3/19/2012 19:27
4472713,195,3/19/2012 19:27
4472713,196,3/19/2012 19:27
4472713,200,3/19/2012 19:27
4472713,160,3/19/2012 19:27
4474902,23,1/16/2012 23:20
4474902,24,1/16/2012 23:48
4474902,25,1/16/2012 23:48
4474902,26,1/16/2012 23:48
4474902,28,1/16/2012 23:48
4474902,27,1/16/2012 23:48
4474902,167,1/16/2012 23:48
4474902,179,1/16/2012 23:48
4474902,36,1/16/2012 23:48
4474902,35,1/16/2012 23:48
4474902,30,1/16/2012 23:48
4474902,43,1/16/2012 23:48
4474902,47,2/21/2012 1:25
4474902,48,2/21/2012 1:25
4474902,53,2/21/2012 1:25
4474902,282,2/21/2012 1:25
4474902,63,2/21/2012 1:25
4474902,69,2/21/2012 1:25
4474902,70,2/21/2012 1:25
4474902,75,2/21/2012 1:26
4474902,73,2/21/2012 1:26
4474902,74,2/21/2012 1:26
4474902,78,2/21/2012 1:26
4474902,278,4/27/2012 19:08
4474902,83,4/27/2012 19:08
4474902,84,4/27/2012 19:08
4474902,85,4/27/2012 19:08
4474902,94,4/27/2012 19:08
4474902,96,5/1/2012 18:54
4474902,95,5/1/2012 18:54
4474902,100,5/1/2012 20:09
4474902,108,5/1/2012 20:09
4474902,109,5/1/2012 20:09
4474902,283,5/1/2012 20:10
4474902,292,5/1/2012 20:10
4474902,290,5/1/2012 20:10
4474902,294,5/1/2012 20:11
4474902,296,5/2/2012 8:00
4474902,288,5/9/2012 8:00
4474902,286,5/10/2012 8:00
4474902,299,6/22/2012 18:32
4474902,311,6/22/2012 18:32
4474902,317,6/22/2012 18:33
4474902,113,6/22/2012 18:33
4474902,116,6/22/2012 18:33
4474902,117,6/22/2012 18:33
4474902,127,6/22/2012 18:33
4474902,134,6/22/2012 18:33
4474902,136,6/22/2012 18:33
4474902,143,6/22/2012 18:33
4478451,23,1/16/2012 9:00
4478451,24,1/17/2012 19:19
4478451,25,1/17/2012 19:19
4478451,26,1/17/2012 19:19
4478451,27,1/17/2012 19:19
4478451,28,1/17/2012 19:19
4478451,167,1/17/2012 19:19
4478451,179,1/17/2012 19:19
4478451,36,1/17/2012 19:19
4478451,35,1/17/2012 19:19
4478451,30,1/17/2012 19:20
4478451,43,1/17/2012 19:20
4478451,47,2/21/2012 1:24
4478451,48,2/21/2012 1:25
4478451,53,2/21/2012 1:25
4478451,282,2/21/2012 1:25
4478451,63,2/21/2012 1:25
4478451,70,2/21/2012 1:25
4478451,69,2/21/2012 1:25
4478451,75,2/21/2012 1:25
4478451,73,2/21/2012 1:25
4478451,74,2/21/2012 1:25
4478451,78,2/21/2012 1:25
4478451,278,4/27/2012 18:57
4478451,83,4/27/2012 18:57
4478451,84,4/27/2012 18:57
4478451,85,4/27/2012 18:57
4478451,94,4/27/2012 18:57
4478451,95,5/1/2012 18:36
4478451,96,5/1/2012 18:36
4478451,100,5/1/2012 20:39
4478451,108,5/1/2012 20:39
4478451,109,5/1/2012 20:39
4478451,283,5/1/2012 20:39
4478451,292,5/1/2012 20:39
